Àà±ð,ÐòºÅ,Ãû  ³Æ,¿ÉÊ³²¿·Ö,ÄÜÁ¿,Ë®·Ö,µ°°×ÖÊ,Ö¬·¾,ÉÅÊ³ÏËÎ¬,Ì¼Ë®»¯Îï,Î¬ÉúËØA,Î¬ÉúËØB1,Î¬ÉúËØB2,ÑÌËá,Î¬ÉúËØE,ÄÆ,¸Æ,Ìú,Àà±ð,Î¬ÉúËØC,µ¨¹Ì´¼
27,132,ÂÌ¶¹,100,316,1.230000e+01,2.160000e+01,8.000000e-01,6.400000e+00,5.560000e+01,22,2.500000e-01,1.100000e-01,2,1.095000e+01,3.200000e+00,81,6.500000e+00,21,0,0
27,136,Ã¼¶¹£¨·¹ôø¶¹£©,100,320,12,1.860000e+01,1.100000e+00,6.600000e+00,59,0,1.500000e-01,1.800000e-01,2.100000e+00,1.229000e+01,8.650000e+01,60,5.500000e+00,21,0,0
27,150,Íã¶¹,100,313,1.040000e+01,2.030000e+01,1.100000e+00,1.040000e+01,5.540000e+01,42,4.900000e-01,1.400000e-01,2.400000e+00,8.470000e+00,9.700000e+00,97,4.900000e+00,21,0,0
27,151,Íã¶¹£¨»¨£©,100,322,1.150000e+01,2.160000e+01,1,6.900000e+00,5.670000e+01,40,6.800000e-01,2.200000e-01,2.400000e+00,9.630000e+00,3.200000e+00,106,4.400000e+00,21,0,0
27,152,Ð¡¶¹£¨ºì£¬ºìÐ¡¶¹£©,100,309,1.260000e+01,2.020000e+01,6.000000e-01,7.700000e+00,5.570000e+01,13,1.600000e-01,1.100000e-01,2,1.436000e+01,2.200000e+00,74,7.400000e+00,21,0,0
27,157,Ü¿¶¹£¨ºì£©,100,314,1.110000e+01,2.140000e+01,1.300000e+00,8.300000e+00,5.420000e+01,30,1.800000e-01,9.000000e-02,2,7.740000e+00,6.000000e-01,176,5.400000e+00,21,0,0
28,89,³ô¸É,100,99,7.790000e+01,1.020000e+01,4.600000e+00,4.000000e-01,4.100000e+00,0,2.000000e-02,1.100000e-01,1.000000e-01,0,3.380000e+01,720,4.200000e+00,21,0,0
28,95,¶¹¸¯¸É,100,140,6.520000e+01,1.620000e+01,3.600000e+00,8.000000e-01,1.070000e+01,0,3.000000e-02,7.000000e-02,3.000000e-01,0,7.650000e+01,308,4.900000e+00,21,0,0
28,135,Â±¸É,100,336,3.240000e+01,1.450000e+01,1.670000e+01,1.600000e+00,3.180000e+01,0,3.000000e-02,1.400000e-01,2.000000e-01,0,4.090000e+01,731,3.900000e+00,21,0,0
28,143,ËØ´ó³¦,100,153,63,1.810000e+01,3.600000e+00,1,12,0,2.000000e-02,2.000000e-02,1.000000e-01,0,1.447000e+02,445,3.800000e+00,21,0,0
29,91,¶¹¸¯,100,81,8.280000e+01,8.100000e+00,3.700000e+00,4.000000e-01,3.800000e+00,0,4.000000e-02,3.000000e-02,2.000000e-01,2.710000e+00,7.200000e+00,164,1.900000e+00,21,0,0
29,92,¶¹¸¯£¨ÄÚõ¥¶¹¸¯£©,100,49,8.920000e+01,5,1.900000e+00,4.000000e-01,2.900000e+00,0,6.000000e-02,3.000000e-02,3.000000e-01,3.260000e+00,6.400000e+00,17,8.000000e-01,21,0,0
29,93,¶¹¸¯£¨ÄÏ¶¹¸¯£©,100,57,8.790000e+01,6.200000e+00,2.500000e+00,2.000000e-01,2.400000e+00,0,2.000000e-02,4.000000e-02,1,3.620000e+00,3.100000e+00,116,1.500000e+00,21,0,0
29,94,¶¹¸¯£¨±±£©,100,98,80,1.220000e+01,4.800000e+00,5.000000e-01,1.500000e+00,5,5.000000e-02,3.000000e-02,3.000000e-01,6.700000e+00,7.300000e+00,138,2.500000e+00,21,0,0
30,96,¶¹¸¯¸É£¨Ïã¸É£©,100,147,6.920000e+01,1.580000e+01,7.800000e+00,1.800000e+00,3.300000e+00,7,4.000000e-02,3.000000e-02,3.000000e-01,1.585000e+01,4.100000e+00,299,5.700000e+00,21,0,0
30,103,¶¹¸¯¾í,100,201,6.160000e+01,1.790000e+01,1.160000e+01,1,6.200000e+00,30,2.000000e-02,4.000000e-02,4.000000e-01,2.763000e+01,0,156,6.100000e+00,21,0,0
30,106,¶¹¸¯Ë¿,100,201,5.840000e+01,2.150000e+01,1.050000e+01,1.100000e+00,5.100000e+00,5,4.000000e-02,1.200000e-01,5.000000e-01,9.760000e+00,2.060000e+01,204,9.100000e+00,21,0,0
30,140,Ç§ÕÅ£¨°ÙÒ³£©,100,260,52,2.450000e+01,16,1,4.500000e+00,5,4.000000e-02,5.000000e-02,2.000000e-01,2.338000e+01,2.060000e+01,313,6.400000e+00,21,0,0
30,145,ËØ¼¦,100,192,6.430000e+01,1.650000e+01,1.250000e+01,9.000000e-01,3.300000e+00,10,2.000000e-02,3.000000e-02,4.000000e-01,1.780000e+01,3.738000e+02,319,5.300000e+00,21,0,0
30,147,ËØ¼¦Ë¿¾í,100,186,6.350000e+01,1.120000e+01,1.370000e+01,5.600000e+00,4.500000e+00,5,3.000000e-02,4.000000e-02,5.000000e-01,2.772000e+01,0,103,6,21,0,0
30,153,ÓÍ¶¹¸¯£¨¶¹¸¯ÅÝ£©,100,244,5.880000e+01,17,1.760000e+01,6.000000e-01,4.300000e+00,5,5.000000e-02,4.000000e-02,3.000000e-01,2.470000e+01,3.250000e+01,147,5.200000e+00,21,0,0
31,97,¶¹¸¯¸É£¨²Ë¸É£©,100,136,7.130000e+01,1.340000e+01,7.100000e+00,3.000000e-01,4.700000e+00,0,1.000000e-02,1.000000e-02,3.000000e-01,6.200000e-01,6.336000e+02,179,3,21,0,0
31,100,¶¹¸¯¸É£¨Ñ¬¸É£©,100,153,6.750000e+01,1.580000e+01,6.200000e+00,3.000000e-01,8.500000e+00,2,3.000000e-02,1.000000e-02,1,7.030000e+00,2.327000e+02,173,3.900000e+00,21,0,0
31,119,¸¯Èé£¨ÉÏº£ÄÏÈé£©,100,138,64,9.900000e+00,8.100000e+00,0,6.400000e+00,0,4.000000e-02,1.200000e-01,8.000000e-01,7.750000e+00,2.110400e+03,142,2.900000e+00,21,0,0
31,148,ËØÊ²½õ,100,173,6.530000e+01,14,1.020000e+01,2,6.300000e+00,0,7.000000e-02,4.000000e-02,5.000000e-01,9.510000e+00,4.751000e+02,174,6,21,0,0
32,98,¶¹¸¯¸É£¨½´ÓÍ¸É£©,100,158,7.020000e+01,1.490000e+01,9.100000e+00,0,4,0,2.000000e-02,3.000000e-02,0,1.641000e+01,9.030000e+01,413,5.900000e+00,21,0,0
32,99,¶¹¸¯¸É£¨Ð¡Ïã¸É£©,100,174,61,1.790000e+01,9.100000e+00,4.000000e-01,5,0,3.000000e-02,7.000000e-02,0,7.390000e+00,3.723000e+02,1019,2.330000e+01,21,0,0
32,120,¸¯Èé£¨Ôã¶¹¸¯Èé£¬ÔãÈé£©,100,158,5.750000e+01,1.170000e+01,7.400000e+00,0,1.120000e+01,0,2.000000e-02,2.000000e-02,0,8.990000e+00,7.410300e+03,62,2.250000e+01,21,0,0
32,139,ÆÑ°ü¸É,100,135,7.250000e+01,1.210000e+01,5.700000e+00,0,8.900000e+00,0,2.000000e-02,1.000000e-02,0,1.409000e+01,6.331000e+02,134,9.100000e+00,21,0,0
33,101,¶¹¸¯»¨,100,401,1.600000e+00,10,2.600000e+00,0,8.430000e+01,42,2.000000e-02,3.000000e-02,4.000000e-01,5,0,175,3.300000e+00,21,0,0
34,102,¶¹¸¯¾í£¨¶¹ÖÆÎåÏã¾í£©,100,200,5.920000e+01,1.780000e+01,1.390000e+01,4.500000e+00,1,0,2.000000e-02,4.000000e-02,2.000000e-01,4.666000e+01,5.372000e+02,6,6.200000e+00,21,0,0
34,110,¶¹¸Î¼â,100,192,5.760000e+01,1.720000e+01,12,5.700000e+00,3.700000e+00,0,1.000000e-02,6.000000e-02,1.000000e-01,3.758000e+01,6.145000e+02,5,7.400000e+00,21,0,0
34,144,ËØ»ðÍÈ,100,211,55,1.910000e+01,1.320000e+01,9.000000e-01,3.900000e+00,0,1.000000e-02,3.000000e-02,1.000000e-01,2.599000e+01,6.759000e+02,8,7.300000e+00,21,0,0
35,104,¶¹¸¯ÄÔ£¨ÀÏ¶¹¸¯£©,100,10,9.780000e+01,1.900000e+00,8.000000e-01,0,0,6,4.000000e-02,2.000000e-02,4.000000e-01,1.046000e+01,2.800000e+00,18,9.000000e-01,21,0,0
35,111,¶¹½¬,100,13,9.640000e+01,1.800000e+00,7.000000e-01,1.100000e+00,0,15,2.000000e-02,2.000000e-02,1.000000e-01,8.000000e-01,3,10,5.000000e-01,21,0,0
36,105,¶¹¸¯Æ¤,100,409,1.650000e+01,4.460000e+01,1.740000e+01,2.000000e-01,1.860000e+01,0,3.100000e-01,1.100000e-01,1.500000e+00,2.063000e+01,9.400000e+00,116,3.080000e+01,21,0,0
36,121,¸¯Öñ,100,459,7.900000e+00,4.460000e+01,2.170000e+01,1,2.130000e+01,0,1.300000e-01,7.000000e-02,8.000000e-01,2.784000e+01,2.650000e+01,77,1.650000e+01,21,0,0
36,161,Ö¦Öñ,100,472,6.900000e+00,4.450000e+01,2.470000e+01,2.700000e+00,18,0,1.100000e-01,7.000000e-02,9.000000e-01,2.678000e+01,83,49,1.080000e+01,21,0,0
37,107,¶¹¸¯Ë¿£¨¸É£©,100,451,7.400000e+00,5.780000e+01,2.280000e+01,0,3.600000e+00,0,3.000000e-01,6.000000e-01,0,7.800000e+00,110,5,1.300000e+00,21,0,0
37,122,¸¯ÖñÆ¤,100,489,8.200000e+00,5.660000e+01,2.630000e+01,0,6.500000e+00,0,1.300000e-01,4.000000e-02,0,18,119,48,1.120000e+01,21,0,0
38,108,¶¹¸¯Ë¿£¨ÓÍ£©,100,300,3.820000e+01,2.420000e+01,1.710000e+01,2.200000e+00,1.230000e+01,3,2.000000e-02,9.000000e-02,1.800000e+00,1.780000e+01,7.694000e+02,152,5,21,0,0
38,112,¶¹½¬·Û,100,422,1.500000e+00,1.970000e+01,9.400000e+00,2.200000e+00,6.460000e+01,0,7.000000e-02,5.000000e-02,7.000000e-01,1.799000e+01,2.640000e+01,101,3.700000e+00,21,0,0
38,146,ËØÏº£¨Õ¨£©,100,576,3.400000e+00,2.760000e+01,4.440000e+01,2.700000e+00,1.660000e+01,0,4.000000e-02,2.000000e-02,1.600000e+00,5.079000e+01,1.440300e+03,251,6.300000e+00,21,0,0
39,109,¶¹¸¯Ôü,100,35,8.920000e+01,3.200000e+00,8.000000e-01,2.600000e+00,3.700000e+00,0,0,0,0,0,0,0,0,21,0,0
39,160,ÔÓ¶¹,100,316,1.140000e+01,8.200000e+00,1,6.800000e+00,6.860000e+01,0,0,0,0,0,0,0,0,21,0,0
39,407,Ôæ£¨É³Ôæ£©,41,200,3.050000e+01,5.900000e+00,8.000000e-01,1.840000e+01,4.240000e+01,0,0,0,0,0,0,0,0,41,0,0
39,860,¿à¿à²Ë,100,38,8.820000e+01,2.500000e+00,9.000000e-01,1.800000e+00,5,357,0,0,0,0,0,0,0,31,62,0
40,115,¸¯Èé£¨°×£©,100,133,6.830000e+01,1.090000e+01,8.200000e+00,9.000000e-01,3.900000e+00,22,3.000000e-02,4.000000e-02,1,8.400000e+00,2460,61,3.800000e+00,21,0,0
40,116,¸¯Èé£¨³ô£¬³ô¶¹¸¯£©,100,130,6.640000e+01,1.160000e+01,7.900000e+00,8.000000e-01,3.100000e+00,20,2.000000e-02,9.000000e-02,6.000000e-01,9.180000e+00,2.012300e+03,75,6.900000e+00,21,0,0
40,117,¸¯Èé£¨¹ðÁÖ¸¯Èé£©,100,204,6.010000e+01,7.300000e+00,1.130000e+01,1,1.820000e+01,22,3.000000e-02,6.000000e-02,4.000000e-01,1.322000e+01,3000,302,1.020000e+01,21,0,0
40,118,¸¯Èé£¨ºì£¬½´¶¹¸¯£©,100,151,6.120000e+01,12,8.100000e+00,6.000000e-01,7.600000e+00,15,2.000000e-02,2.100000e-01,5.000000e-01,7.240000e+00,3.091300e+03,87,1.150000e+01,21,0,0
41,123,¸ßµ°°×¶¹Ã×·Û,100,414,2,1.650000e+01,7.100000e+00,0,71,0,1.100000e+00,6.800000e-01,0,0,0,0,0,21,0,0
41,657,¼¦µ°µ°°×·Û,100,367,7.200000e+00,4.750000e+01,4.800000e+00,0,3.350000e+01,0,0,0,0,0,0,0,0,54,0,0
42,125,ºì¶¹ÏÚ,100,240,3.590000e+01,4.800000e+00,3.600000e+00,7.900000e+00,4.720000e+01,0,4.000000e-02,5.000000e-02,1.700000e+00,9.170000e+00,3.300000e+00,2,1,21,0,0
43,133,ÂÌ¶¹±ý£¨±ýÕÛ£©,100,122,6.970000e+01,1.520000e+01,1.200000e+00,0,1.270000e+01,0,7.000000e-02,2.000000e-02,0,0,3.100000e+00,18,1,21,0,0
43,142,Ëá¶¹Èé,100,67,8.450000e+01,2.200000e+00,1.200000e+00,0,1.180000e+01,0,6.000000e-02,0,7.000000e-01,1.110000e+00,1.860000e+01,32,4.000000e-01,21,0,0
44,149,ËÖÏãÀ¼»¨¶¹,100,416,9.200000e+00,1.280000e+01,1.360000e+01,1.200000e+00,6.050000e+01,0,2.600000e-01,1.700000e-01,1.500000e+00,8.130000e+00,1.098000e+02,59,2.300000e+00,21,0,0
44,154,ÓÍÕ¨¶¹°ê,100,405,8.100000e+00,2.510000e+01,9.800000e+00,7.000000e-01,54,0,1.100000e-01,2.000000e-01,1.800000e+00,7.880000e+00,3.594000e+02,63,1.900000e+00,21,0,0
44,721,µ°¸â£¨ÀÏÄê£¬¿¾£©,100,383,1.460000e+01,13,9.600000e+00,6.000000e-01,6.120000e+01,75,1.700000e-01,3.100000e-01,2,3.720000e+00,1.185000e+02,96,4.400000e+00,71,0,0
44,739,»ìÌÇ¸âµã,100,453,5.300000e+00,7.900000e+00,1.630000e+01,8.000000e-01,6.870000e+01,7,8.000000e-02,1.800000e-01,3,6.330000e+00,1.352000e+02,77,3.900000e+00,71,0,0
45,159,Ü¿¶¹£¨ÔÓ£¬´øÆ¤£©,100,306,9.800000e+00,2.240000e+01,6.000000e-01,1.050000e+01,5.280000e+01,0,0,0,0,0,1.050000e+01,349,8.700000e+00,21,0,0
45,243,ÇíÖ¬£¨×Ï²Ë½º£©,100,311,2.110000e+01,1.100000e+00,2.000000e-01,1.000000e-01,7.620000e+01,0,0,0,0,0,3.300000e+00,100,7,34,0,0
46,162,±â¶¹£¨ÏÊ£©,91,37,8.830000e+01,2.700000e+00,2.000000e-01,2.100000e+00,6.100000e+00,25,4.000000e-02,7.000000e-02,9.000000e-01,2.400000e-01,3.800000e+00,38,1.900000e+00,22,13,0
46,164,µ¶¶¹,92,35,89,3.100000e+00,2.000000e-01,1.800000e+00,5.300000e+00,37,5.000000e-02,7.000000e-02,1,3.100000e-01,5.900000e+00,48,3.200000e+00,22,15,0
46,165,¶¹½Ç,96,30,90,2.500000e+00,2.000000e-01,2.100000e+00,4.600000e+00,33,5.000000e-02,7.000000e-02,9.000000e-01,2.240000e+00,3.400000e+00,29,1.500000e+00,22,18,0
46,171,ôø¶¹£¨ÏÊ£¬³¤£©,98,29,9.080000e+01,2.700000e+00,2.000000e-01,1.800000e+00,4,20,7.000000e-02,7.000000e-02,8.000000e-01,6.500000e-01,4.600000e+00,42,1,22,18,0
46,174,Áú¶¹,98,32,90,3.700000e+00,5.000000e-01,1.900000e+00,3.100000e+00,87,4.000000e-02,6.000000e-02,1,7.700000e-01,4.100000e+00,147,1.300000e+00,22,11,0
46,181,Ü¿¶¹£¨ÏÊ£©,96,25,9.110000e+01,8.000000e-01,1.000000e-01,2.100000e+00,5.300000e+00,40,3.300000e-01,6.000000e-02,8.000000e-01,7.000000e-02,4,88,1,22,9,0
47,163,²Ï¶¹£¨ÏÊ£©,31,104,7.020000e+01,8.800000e+00,4.000000e-01,3.100000e+00,1.640000e+01,52,3.700000e-01,1.000000e-01,1.500000e+00,8.300000e-01,4,16,3.500000e+00,22,16,0
47,178,Íã¶¹£¨ÏÊ£©,42,105,7.020000e+01,7.400000e+00,3.000000e-01,3,1.820000e+01,37,4.300000e-01,9.000000e-02,2.300000e+00,1.210000e+00,1.200000e+00,21,1.700000e+00,22,14,0
48,166,¶¹½Ç£¨°×£©,97,30,8.970000e+01,2.200000e+00,2.000000e-01,2.600000e+00,4.800000e+00,97,6.000000e-02,4.000000e-02,9.000000e-01,2.380000e+00,9.500000e+00,26,8.000000e-01,22,39,0
48,168,ºÉÀ¼¶¹,88,27,9.190000e+01,2.500000e+00,3.000000e-01,1.400000e+00,3.500000e+00,80,9.000000e-02,4.000000e-02,7.000000e-01,3.000000e-01,8.800000e+00,51,9.000000e-01,22,16,0
48,169,»Æ¶¹Ñ¿,100,44,8.880000e+01,4.500000e+00,1.600000e+00,1.500000e+00,3,5,4.000000e-02,7.000000e-02,6.000000e-01,8.000000e-01,7.200000e+00,21,9.000000e-01,22,8,0
48,170,ôø¶¹£¨ÏÊ£©,97,29,9.030000e+01,2.900000e+00,3.000000e-01,2.300000e+00,3.600000e+00,42,7.000000e-02,9.000000e-02,1.400000e+00,4.390000e+00,2.200000e+00,27,5.000000e-01,22,19,0
48,173,Ûâ´¬¶¹,82,34,9.030000e+01,2,4.000000e-01,1.300000e+00,5.500000e+00,13,4.000000e-02,2.000000e-02,3.000000e-01,9.000000e-01,9.000000e-01,37,1.300000e+00,22,13,0
48,177,ËÄ¼¾¶¹£¨²Ë¶¹£©,96,28,9.130000e+01,2,4.000000e-01,1.500000e+00,4.200000e+00,35,4.000000e-02,7.000000e-02,4.000000e-01,1.240000e+00,8.600000e+00,42,1.500000e+00,22,6,0
48,180,ÓÍ¶¹½Ç£¨¶à»¨²Ë¶¹£©,99,22,9.220000e+01,2.400000e+00,3.000000e-01,1.600000e+00,2.300000e+00,27,7.000000e-02,8.000000e-02,1.400000e+00,2.390000e+00,3.300000e+00,69,1.900000e+00,22,11,0
48,876,ÇàËâ,84,30,9.040000e+01,2.400000e+00,3.000000e-01,1.700000e+00,4.500000e+00,98,6.000000e-02,4.000000e-02,6.000000e-01,8.000000e-01,9.300000e+00,24,8.000000e-01,31,16,0
49,167,·¢Ñ¿¶¹,83,128,6.610000e+01,1.240000e+01,7.000000e-01,1.300000e+00,1.810000e+01,0,3.000000e-01,1.700000e-01,2.300000e+00,2.800000e+00,3.900000e+00,41,5,22,4,0
49,186,´È¹½£¨ÎÚÓó°×µØ¹û£©,89,94,7.360000e+01,4.600000e+00,2.000000e-01,1.400000e+00,1.850000e+01,0,1.400000e-01,7.000000e-02,1.600000e+00,2.160000e+00,3.910000e+01,14,2.200000e+00,33,4,0
50,172,ÂÌ¶¹Ñ¿,100,18,9.460000e+01,2.100000e+00,1.000000e-01,8.000000e-01,2.100000e+00,3,5.000000e-02,6.000000e-02,5.000000e-01,1.900000e-01,4.400000e+00,9,6.000000e-01,22,6,0
50,205,ÖñËñ£¨´ºËñ£©,66,20,9.140000e+01,2.400000e+00,1.000000e-01,2.800000e+00,2.300000e+00,5,5.000000e-02,4.000000e-02,4.000000e-01,0,6,8,2.400000e+00,33,5,0
51,175,ÁúÑÀ¶¹£¨Óñ¶¹£©,93,17,9.440000e+01,2.600000e+00,2.000000e-01,1.300000e+00,1.100000e+00,87,1.000000e-02,5.400000e-01,8.000000e-01,0,1.800000e+00,30,8.000000e-01,22,12,0
52,176,Ã«¶¹£¨Çà¶¹£©,53,123,6.960000e+01,1.310000e+01,5,4,6.500000e+00,22,1.500000e-01,7.000000e-02,1.400000e+00,2.440000e+00,3.900000e+00,135,3.500000e+00,22,27,0
53,179,Íã¶¹Ãç,98,29,9.270000e+01,3.100000e+00,6.000000e-01,0,2.800000e+00,0,0,0,0,0,2.630000e+01,59,1.800000e+00,22,0,0
54,182,°ÙºÏ,82,162,5.670000e+01,3.200000e+00,1.000000e-01,1.700000e+00,3.710000e+01,0,2.000000e-02,4.000000e-02,7.000000e-01,0,6.700000e+00,11,1,33,18,0
54,255,°Å½¶£¨¸Ê½¶£¬°å½¶£¬ÑÀ½¶£©,68,109,6.890000e+01,1.200000e+00,1.000000e-01,3.100000e+00,2.580000e+01,0,2.000000e-02,2.000000e-02,6.000000e-01,0,1.300000e+00,6,3.000000e-01,41,0,0
54,403,Ôæ£¨¾ÆÔæ£©,91,145,6.170000e+01,1.600000e+00,2.000000e-01,1.400000e+00,3.430000e+01,0,5.000000e-02,4.000000e-02,4.000000e-01,0,8.000000e-01,75,1.400000e+00,41,0,0
55,183,°ÙºÏ£¨¸É£©,100,342,1.030000e+01,6.700000e+00,5.000000e-01,1.700000e+00,7.780000e+01,0,5.000000e-02,9.000000e-02,9.000000e-01,0,3.730000e+01,32,5.900000e+00,33,0,0
55,184,°ÙºÏ£¨ÍÑË®£©,100,343,9.900000e+00,8.100000e+00,1.000000e-01,1.700000e+00,7.740000e+01,0,0,2.000000e-02,1.100000e+00,0,6.980000e+01,29,5,33,7,0
56,185,Ý©Üù£¨ÂíÌã£¬µØÀõ£©,78,59,8.360000e+01,1.200000e+00,2.000000e-01,1.100000e+00,1.310000e+01,3,2.000000e-02,2.000000e-02,7.000000e-01,6.500000e-01,1.570000e+01,4,6.000000e-01,33,7,0
56,290,Àî£¨Óñ»ÊÀî£©,91,36,90,7.000000e-01,2.000000e-01,9.000000e-01,7.800000e+00,25,3.000000e-02,2.000000e-02,4.000000e-01,7.400000e-01,3.800000e+00,8,6.000000e-01,41,5,0
56,366,ÌÒ,86,48,8.640000e+01,9.000000e-01,1.000000e-01,1.300000e+00,1.090000e+01,3,1.000000e-02,3.000000e-02,7.000000e-01,1.540000e+00,5.700000e+00,6,8.000000e-01,41,7,0
56,374,ÌÒ£¨ÃÛÌÒ£©,88,41,8.870000e+01,9.000000e-01,2.000000e-01,8.000000e-01,9,2,2.000000e-02,3.000000e-02,1,1,2.900000e+00,10,5.000000e-01,41,4,0
56,385,ÐÓ,91,36,8.940000e+01,9.000000e-01,1.000000e-01,1.300000e+00,7.800000e+00,75,2.000000e-02,3.000000e-02,6.000000e-01,9.500000e-01,2.300000e+00,14,6.000000e-01,41,4,0
56,393,ÌÒ£¨ÑîÌÒ£©,88,29,9.140000e+01,6.000000e-01,2.000000e-01,1.200000e+00,6.200000e+00,3,2.000000e-02,3.000000e-02,7.000000e-01,0,1.400000e+00,4,4.000000e-01,41,7,0
56,396,Ó£ÌÒ,80,46,88,1.100000e+00,2.000000e-01,3.000000e-01,9.900000e+00,35,2.000000e-02,2.000000e-02,6.000000e-01,2.220000e+00,8,11,4.000000e-01,41,10,0
57,187,¸ÊÊí£¨ºìÐÄ£¬É½ÓóºìÊí£©,90,99,7.340000e+01,1.100000e+00,2.000000e-01,1.600000e+00,2.310000e+01,125,4.000000e-02,4.000000e-02,6.000000e-01,2.800000e-01,2.850000e+01,23,5.000000e-01,33,26,0
57,188,¸ÊÊí£¨°×ÐÄ£¬ºìÆ¤É½Óó£©,86,104,7.260000e+01,1.400000e+00,2.000000e-01,1,2.420000e+01,37,7.000000e-02,4.000000e-02,6.000000e-01,4.300000e-01,5.820000e+01,24,8.000000e-01,33,24,0
57,191,ºúÂÜ²·£¨ºì£©,96,37,8.920000e+01,1,2.000000e-01,1.100000e+00,7.700000e+00,688,4.000000e-02,3.000000e-02,6.000000e-01,4.100000e-01,7.140000e+01,32,1,33,13,0
57,192,ºúÂÜ²·£¨»Æ£©,97,43,8.740000e+01,1.400000e+00,2.000000e-01,1.300000e+00,8.900000e+00,668,4.000000e-02,4.000000e-02,2.000000e-01,0,2.510000e+01,32,5.000000e-01,33,16,0
57,198,½æ²ËÍ·£¨´óÍ·²ËË®½æ£©,83,33,8.960000e+01,1.900000e+00,2.000000e-01,1.400000e+00,6,0,6.000000e-02,2.000000e-02,6.000000e-01,2.000000e-01,6.560000e+01,65,8.000000e-01,33,34,0
57,201,ÓóÍ·£¨ÓóÜµ£¬Ã«Óó£©,84,79,7.860000e+01,2.200000e+00,2.000000e-01,1,1.710000e+01,27,6.000000e-02,5.000000e-02,7.000000e-01,4.500000e-01,3.310000e+01,36,1,33,6,0
57,221,´ó°×²Ë£¨Çà°×¿Ú£©,83,15,9.510000e+01,1.400000e+00,1.000000e-01,9.000000e-01,2.100000e+00,13,3.000000e-02,4.000000e-02,4.000000e-01,3.600000e-01,4.840000e+01,35,6.000000e-01,31,28,0
57,830,Åº£¨Á«Åº£©,88,70,8.050000e+01,1.900000e+00,2.000000e-01,1.200000e+00,1.520000e+01,3,9.000000e-02,3.000000e-02,3.000000e-01,7.300000e-01,4.420000e+01,39,1.400000e+00,33,44,0
57,833,ÜÖÀ¶£¨ÓñÂûÝ¼£©,78,30,9.080000e+01,1.300000e+00,2.000000e-01,1.300000e+00,5.700000e+00,3,4.000000e-02,2.000000e-02,5.000000e-01,1.300000e-01,2.980000e+01,25,3.000000e-01,33,41,0
57,898,Ô²°×²Ë£¨¸ÊÀ¶£¬¾íÐÄ²Ë£©,86,22,9.320000e+01,1.500000e+00,2.000000e-01,1,3.600000e+00,12,3.000000e-02,3.000000e-02,4.000000e-01,5.000000e-01,2.720000e+01,49,6.000000e-01,31,40,0
58,189,¸ÊÊí·Û£¨µØ¹Ï·Û£©,100,336,1.450000e+01,2.700000e+00,2.000000e-01,1.000000e-01,8.080000e+01,3,3.000000e-02,5.000000e-02,2.000000e-01,2.640000e+01,2.640000e+01,33,10,33,0,0
59,190,¸ÊÊíÆ¬£¨°×Êí¸É£©,100,340,1.210000e+01,4.700000e+00,8.000000e-01,2,7.850000e+01,25,1.500000e-01,1.100000e-01,1.100000e+00,3.800000e-01,2.640000e+01,112,3.700000e+00,33,9,0
60,193,ºúÂÜ²·£¨ÍÑË®£©,100,320,1.090000e+01,4.200000e+00,1.900000e+00,6.400000e+00,7.150000e+01,2875,1.200000e-01,1.500000e-01,2.600000e+00,0,3.007000e+02,458,8.500000e+00,33,32,0
60,217,´Ð¾¥£¨ÍÑË®£©,100,303,9.700000e+00,6.300000e+00,4.000000e-01,1.140000e+01,6.860000e+01,35,7.000000e-02,6.000000e-02,3,0,4.490000e+01,49,2.210000e+01,31,89,0
60,219,´ÐÍ·£¨°×Æ¤£¬ÍÑË®£©,100,330,9.100000e+00,5.500000e+00,4.000000e-01,5.700000e+00,7.620000e+01,5,1.600000e-01,1.600000e-01,1,0,3.170000e+01,186,9.000000e-01,31,22,0
60,220,´ÐÍ·£¨×ÏÆ¤£¬ÍÑË®£©,100,324,9.100000e+00,6.900000e+00,4.000000e-01,7.500000e+00,7.310000e+01,3,2.000000e-01,1.400000e-01,1,0,7.740000e+01,351,6.200000e+00,31,5,0
61,194,ÜúËñ,77,25,9.110000e+01,1.700000e+00,2.000000e-01,2,4.200000e+00,0,5.000000e-02,4.000000e-02,8.000000e-01,4.200000e-01,3.980000e+01,2,5.000000e-01,33,12,0
61,202,ÖñËñ,63,19,9.280000e+01,2.600000e+00,2.000000e-01,1.800000e+00,1.800000e+00,0,8.000000e-02,8.000000e-02,6.000000e-01,5.000000e-02,4.000000e-01,9,5.000000e-01,33,5,0
61,207,ÖñËñ£¨Ã«Ëñ£¬Ã«ÖñËñ£©,67,21,9.310000e+01,2.200000e+00,2.000000e-01,1.300000e+00,2.500000e+00,0,4.000000e-02,5.000000e-02,3.000000e-01,1.500000e-01,5.200000e+00,16,9.000000e-01,33,9,0
61,223,²Ý¹½£¨´óºÚÍ·Ï¸»¨²Ý£©,100,23,9.230000e+01,2.700000e+00,2.000000e-01,1.600000e+00,2.700000e+00,0,8.000000e-02,3.400000e-01,8,4.000000e-01,73,17,1.300000e+00,34,0,0
62,195,½ª,95,41,87,1.300000e+00,6.000000e-01,2.700000e+00,7.600000e+00,28,2.000000e-02,3.000000e-02,8.000000e-01,0,1.490000e+01,27,1.400000e+00,33,4,0
